48.926472;9.480193;26.02.2017 23:40:40
48.926676;9.480026;26.02.2017 23:40:42
48.926872;9.479869;26.02.2017 23:40:44
48.927076;9.479700;26.02.2017 23:40:46
48.927268;9.479517;26.02.2017 23:40:48
48.927440;9.479357;26.02.2017 23:40:50
48.927596;9.479250;26.02.2017 23:40:52
48.927712;9.479175;26.02.2017 23:40:54
48.927792;9.479180;26.02.2017 23:40:56
48.927920;9.479203;26.02.2017 23:40:58
48.928060;9.479192;26.02.2017 23:41:00
48.928208;9.479177;26.02.2017 23:41:02
48.928344;9.479161;26.02.2017 23:41:04
48.928488;9.479154;26.02.2017 23:41:06
48.928640;9.479145;26.02.2017 23:41:08
48.928776;9.479132;26.02.2017 23:41:10
48.928932;9.479101;26.02.2017 23:41:12
48.929068;9.479025;26.02.2017 23:41:14
48.929248;9.478934;26.02.2017 23:41:16
48.929380;9.478811;26.02.2017 23:41:18
48.929516;9.478736;26.02.2017 23:41:20
48.929632;9.478731;26.02.2017 23:41:22
48.929728;9.478822;26.02.2017 23:41:24
48.929832;9.479026;26.02.2017 23:41:26
48.929964;9.479185;26.02.2017 23:41:28
48.930140;9.479252;26.02.2017 23:41:30
48.930332;9.479229;26.02.2017 23:41:32
48.930520;9.479163;26.02.2017 23:41:34
48.930708;9.479110;26.02.2017 23:41:36
48.930868;9.479218;26.02.2017 23:41:38
48.930932;9.479460;26.02.2017 23:41:40
48.930964;9.479740;26.02.2017 23:41:42
48.930996;9.480043;26.02.2017 23:41:44
48.931064;9.480371;26.02.2017 23:41:46
48.931176;9.480677;26.02.2017 23:41:48
48.931288;9.480999;26.02.2017 23:41:50
48.931380;9.481359;26.02.2017 23:41:52
48.931448;9.481694;26.02.2017 23:41:54
48.931512;9.482028;26.02.2017 23:41:56
48.931568;9.482357;26.02.2017 23:41:58
48.931616;9.482676;26.02.2017 23:42:00
48.931664;9.482997;26.02.2017 23:42:02
48.931740;9.483302;26.02.2017 23:42:04
48.931784;9.483642;26.02.2017 23:42:06
48.931836;9.483994;26.02.2017 23:42:08
48.931860;9.484395;26.02.2017 23:42:10
48.931920;9.484767;26.02.2017 23:42:12
48.931984;9.485122;26.02.2017 23:42:14
48.932028;9.485479;26.02.2017 23:42:16
48.932080;9.485861;26.02.2017 23:42:18
48.932088;9.486297;26.02.2017 23:42:20
48.932048;9.486760;26.02.2017 23:42:22
48.931964;9.487245;26.02.2017 23:42:24
48.931908;9.487777;26.02.2017 23:42:26
48.931868;9.488328;26.02.2017 23:42:28
48.931812;9.488913;26.02.2017 23:42:30
48.931748;9.489500;26.02.2017 23:42:32
48.931692;9.490113;26.02.2017 23:42:34
48.931624;9.490758;26.02.2017 23:42:36
48.931568;9.491380;26.02.2017 23:42:38
48.931540;9.491988;26.02.2017 23:42:40
48.931624;9.492580;26.02.2017 23:42:42
48.931836;9.493125;26.02.2017 23:42:44
48.932300;9.493815;26.02.2017 23:42:47
48.932624;9.494262;26.02.2017 23:42:48
48.932940;9.494714;26.02.2017 23:42:51
48.933220;9.495202;26.02.2017 23:42:52
48.933464;9.495711;26.02.2017 23:42:55
48.933680;9.496248;26.02.2017 23:42:56
48.933888;9.496771;26.02.2017 23:42:59
48.934076;9.497247;26.02.2017 23:43:00
48.934240;9.497677;26.02.2017 23:43:03
48.934384;9.498052;26.02.2017 23:43:04
48.934504;9.498376;26.02.2017 23:43:07
48.934628;9.498671;26.02.2017 23:43:08
48.934772;9.498938;26.02.2017 23:43:11
48.934952;9.499149;26.02.2017 23:43:12
48.935156;9.499309;26.02.2017 23:43:15
48.935400;9.499375;26.02.2017 23:43:16
48.935636;9.499345;26.02.2017 23:43:19
48.935872;9.499232;26.02.2017 23:43:20
48.936084;9.499076;26.02.2017 23:43:23
48.936320;9.498910;26.02.2017 23:43:24
48.936540;9.498804;26.02.2017 23:43:27
48.936784;9.498837;26.02.2017 23:43:28
48.937012;9.498965;26.02.2017 23:43:31
48.937220;9.499121;26.02.2017 23:43:32
48.937384;9.499250;26.02.2017 23:43:35
48.937548;9.499217;26.02.2017 23:43:36
48.937708;9.499040;26.02.2017 23:43:39
48.937900;9.498822;26.02.2017 23:43:40
48.938112;9.498577;26.02.2017 23:43:43
48.938368;9.498292;26.02.2017 23:43:44
48.938664;9.497967;26.02.2017 23:43:47
48.938988;9.497630;26.02.2017 23:43:48
48.939348;9.497311;26.02.2017 23:43:51
48.939732;9.497015;26.02.2017 23:43:52
48.940144;9.496771;26.02.2017 23:43:55
48.940592;9.496612;26.02.2017 23:43:56
48.941084;9.496543;26.02.2017 23:43:59
48.941572;9.496536;26.02.2017 23:44:00
48.942024;9.496572;26.02.2017 23:44:03
48.942440;9.496634;26.02.2017 23:44:04
48.942756;9.496688;26.02.2017 23:44:07
48.942976;9.496747;26.02.2017 23:44:08
48.943188;9.496795;26.02.2017 23:44:11
48.943384;9.496783;26.02.2017 23:44:12
48.943588;9.496822;26.02.2017 23:44:15
48.943804;9.496859;26.02.2017 23:44:16
48.944036;9.496896;26.02.2017 23:44:19
48.944272;9.496946;26.02.2017 23:44:20
48.944508;9.497000;26.02.2017 23:44:23
48.944736;9.497061;26.02.2017 23:44:24
48.944960;9.497120;26.02.2017 23:44:27
48.945192;9.497168;26.02.2017 23:44:28
48.945412;9.497209;26.02.2017 23:44:31
48.945636;9.497262;26.02.2017 23:44:32
48.945864;9.497315;26.02.2017 23:44:35
48.946096;9.497396;26.02.2017 23:44:36
48.946324;9.497510;26.02.2017 23:44:39
48.946532;9.497675;26.02.2017 23:44:40
48.946712;9.497901;26.02.2017 23:44:43
48.946884;9.498126;26.02.2017 23:44:44
48.947072;9.498352;26.02.2017 23:44:47
48.947256;9.498564;26.02.2017 23:44:48
48.947452;9.498734;26.02.2017 23:44:51
48.947668;9.498897;26.02.2017 23:44:52
48.947868;9.499011;26.02.2017 23:44:55
48.948064;9.499154;26.02.2017 23:44:56
48.948256;9.499287;26.02.2017 23:44:59
48.948544;9.499498;26.02.2017 23:45:02
48.948764;9.499647;26.02.2017 23:45:04
48.948988;9.499758;26.02.2017 23:45:06
48.949240;9.499823;26.02.2017 23:45:08
48.949496;9.499838;26.02.2017 23:45:10
48.949740;9.499838;26.02.2017 23:45:12
48.949984;9.499831;26.02.2017 23:45:14
48.950220;9.499833;26.02.2017 23:45:16
48.950464;9.499835;26.02.2017 23:45:18
48.950708;9.499825;26.02.2017 23:45:20
48.950936;9.499830;26.02.2017 23:45:22
48.951156;9.499869;26.02.2017 23:45:24
48.951368;9.499828;26.02.2017 23:45:26
48.951580;9.499770;26.02.2017 23:45:28
48.951816;9.499739;26.02.2017 23:45:30
48.952060;9.499689;26.02.2017 23:45:32
48.952312;9.499603;26.02.2017 23:45:34
48.952548;9.499496;26.02.2017 23:45:36
48.952724;9.499378;26.02.2017 23:45:38
48.952864;9.499320;26.02.2017 23:45:40
48.952980;9.499378;26.02.2017 23:45:42
48.953076;9.499572;26.02.2017 23:45:44
48.953184;9.499812;26.02.2017 23:45:46
48.953296;9.500076;26.02.2017 23:45:48
48.953412;9.500370;26.02.2017 23:45:50
48.953508;9.500639;26.02.2017 23:45:52
48.953592;9.500905;26.02.2017 23:45:54
48.953648;9.501204;26.02.2017 23:45:56
48.953712;9.501498;26.02.2017 23:45:58
48.953776;9.501790;26.02.2017 23:46:00
48.953836;9.502062;26.02.2017 23:46:02
48.953864;9.502350;26.02.2017 23:46:04
48.953872;9.502661;26.02.2017 23:46:06
48.953864;9.502992;26.02.2017 23:46:08
48.953880;9.503321;26.02.2017 23:46:10
48.953928;9.503647;26.02.2017 23:46:12
48.953988;9.503958;26.02.2017 23:46:14
48.954036;9.504198;26.02.2017 23:46:16
48.954052;9.504354;26.02.2017 23:46:18
48.954020;9.504472;26.02.2017 23:46:20
48.953944;9.504521;26.02.2017 23:46:22
48.953856;9.504498;26.02.2017 23:46:24
48.953760;9.504461;26.02.2017 23:46:26
48.953656;9.504412;26.02.2017 23:46:28
48.953564;9.504331;26.02.2017 23:46:30
48.953468;9.504237;26.02.2017 23:46:32
48.953352;9.504147;26.02.2017 23:46:34
48.953248;9.504045;26.02.2017 23:46:36
48.953116;9.503953;26.02.2017 23:46:38
48.953004;9.503872;26.02.2017 23:46:40
48.952904;9.503825;26.02.2017 23:46:42
48.952808;9.503885;26.02.2017 23:46:44
48.952724;9.503997;26.02.2017 23:46:46
48.952644;9.504108;26.02.2017 23:46:48
48.952580;9.504213;26.02.2017 23:46:50
48.952516;9.504284;26.02.2017 23:46:52
48.952448;9.504308;26.02.2017 23:46:54
48.952392;9.504300;26.02.2017 23:46:56
48.952328;9.504240;26.02.2017 23:46:58
48.952228;9.504159;26.02.2017 23:47:00
48.952124;9.504065;26.02.2017 23:47:02
48.952020;9.503968;26.02.2017 23:47:04
48.951896;9.503882;26.02.2017 23:47:06
48.951824;9.503814;26.02.2017 23:47:08
48.951784;9.503775;26.02.2017 23:47:10
48.951760;9.503749;26.02.2017 23:47:12
48.951748;9.503725;26.02.2017 23:47:14
48.951748;9.503715;26.02.2017 23:47:16
48.951748;9.503712;26.02.2017 23:47:19
48.951748;9.503712;26.02.2017 23:47:20
48.951748;9.503712;26.02.2017 23:47:23
